address,recon_mse,z_score,is_anomaly_top5pct
0x167a9333bf582556f35bd4d16a7e80e191aa6476,978.775,73.532585,1
0x0ce15800ebc76a1034d320ad2abcd0e77ba52ece,294.5289,22.100622,1
0x1f69b6147203344049ea381f5dd2008714caedda,276.34943,20.734146,1
0xd28493e737fbcc957f3716143ed6e40f40357b51,274.16675,20.570084,1
0xd4b394c60bb55f80df30dac87b6f92be34739332,256.37292,19.232594,1
0x0000000000000000000000000000000000000000,242.29735,18.174591,1
0x1938a448d105d26c40a52a1bfe99b8ca7a745ad0,204.97318,15.369086,1
0xa5025faba6e70b84f74e9b1113e5f7f4e7f4859f,122.28937,9.154085,1
0xfea2c6d96f0bd4cd4d638bcefa7968146c74df37,109.823456,8.217074,1
0x1d5a1eaf90218e91f2bb32e42b0b02ff39827d16,78.03894,5.827963,1
0xf204a7552bb25302a70f8695c7d5edbc8e32cb85,69.164925,5.1609397,1
0xc32b1345acae345c595d3bbcf62e14e5f3020456,57.797268,4.30648,1
0x32f042b0b01f10247493a950456f4c4304d46ba5,52.571396,3.9136727,1
0x99a7f147a106fc8d0f650175e095a31c198fd94f,45.759552,3.4016545,1
0xb5f756611eddfbd63f4e8d28f2a62a401431c35a,22.370789,1.6436173,1
0xf80a39a8bb160b82ace500e951e4ae61b0eb616e,16.631325,1.2122054,1
0x8ac3da133b4112db01e838ae5038e433c6197336,14.629953,1.0617706,1
0xf37b1a35647e4efc1afec5bb870e0bcbf1ac2ffc,8.29653,0.5857132,1
0x9a9eb7e103230d3baf2bd2ddc7eae69dbb3f77b8,7.658691,0.5377695,1
0x80c3c8582cc88172bcad6c28489ac5603a0cc0fe,7.176818,0.50154907,1
0x95cbeafa4b2d5fe18eb284e1b767d68d450bf56e,5.380302,0.3665124,1
0xfa9b57cbe5b7bd63b436dcf205c15222b510ff27,5.275934,0.3586675,1
0xcfc387b2d9bb52200d942752f44a41d658ee82de,3.9003952,0.25527388,1
0xffef32ac831b0cf1ea4bbe8513cb51eb55846a70,3.7729263,0.24569258,1
0xad1f0d73b4fb00f3b0e570bc28da92a3831d9030,3.663296,0.23745212,1
0x19095a519eccd68213b6aa7a80577337d291006e,3.474224,0.22324036,1
0xd5007b98da278ef9994160e570f94778880126e1,3.4194038,0.21911974,1
0xf66a9122aeee6ec0beb6634ea3fc1dd03664f099,3.0638962,0.1923977,1
0xedfdf676443273cb95138caf2ffd4d5b13e72032,2.6428363,0.16074836,1
0xdc469e27d671ceff9d7464337a34ba18fda17f9a,2.52875,0.15217297,1
0x382ffce2287252f930e1c8dc9328dac5bf282ba1,2.480837,0.14857155,1
0xa533574c3199db25bb91184ecc37e254fa08bee3,2.2670975,0.13250563,1
0x11784e0732270b41dd7aba1baa266f076b78f085,2.2280521,0.12957075,1
0x9763d6413141e23a32d1459fe7cfde6a4cddcb36,2.1441917,0.12326731,1
0x429cf888dae41d589d57f6dc685707bec755fe63,2.0542269,0.11650502,1
0x12e5de5a9acac024e08c60a1b063c3f17565a523,1.9442472,0.1082383,1
0x292da97af25d0dec98d02ab8c3dbd4ca124ee234,1.8891368,0.104095876,1
0x24937fe4cdc7aa4f407706d7025962c6031238bf,1.8190455,0.09882741,1
0x88f27da912b34ac3755736dc66bdde4d855a2bf6,1.8177949,0.09873339,1
0xada2c19e3c1919f511b99c013e97bfdf20a4a168,1.7872415,0.09643682,1
0x0f3aa53329b8550dd2b447e7431f19e8cdba5a1a,1.7561944,0.09410314,1
0xa2fde9de6e6ebfe068d3ec0b515669817a9c3808,1.7311506,0.09222071,1
0xe445fd900149019dc58ae0c60e89c35b49c95776,1.6298599,0.0846071,1
0xda02a2d6f230d36b57ecf61e84faf7463d007954,1.6031873,0.08260223,1
0xe66b31678d6c16e9ebf358268a790b763c133750,1.5932075,0.08185208,1
0x922168749496de39b038516a103154c3e42af0ae,1.5662699,0.0798273,1
0x7df4f3635e65b88fc6adc0594f6d6968a2ff2703,1.5504946,0.07864153,1
0x882babe2ba81efba1311be89e0dd1c0f0703fa02,1.539963,0.07784992,1
0xfbeaeff109637f38de8f475b8235296714537b0c,1.536246,0.07757051,1
0x82dee4acb5a49616fdb0e747ea60c579f4f0eef4,1.5205858,0.07639341,1
0x4f120a2c1f8d179d224f70e98c5d374eb61e7a7e,1.4972229,0.074637316,1
0x342e309f51ea74daef7b2efcf6be88ffeed5ee28,1.4616542,0.071963765,1
0x50e0ac7621922c7dc5f3a880d8e0d3a5c77a8b7c,1.4527104,0.07129149,1
0x22f9dcf4647084d6c31b2765f6910cd85c178c18,1.3950117,0.066954516,1
0x7e628e98b2e2b70d0a69c1de43ae15a43ec38202,1.3657706,0.06475659,1
0x64f1c5a6089be7863fd915b98991ec018dc65e6a,1.2906332,0.05910882,1
0xff54d9f001d0afca3173e1acd0813255436a5627,1.2487742,0.05596245,1
