address,recon_mse,z_score,is_anomaly_top5pct
0x167a9333bf582556f35bd4d16a7e80e191aa6476,982.0101,74.97632,1
0x0ce15800ebc76a1034d320ad2abcd0e77ba52ece,294.19693,22.437508,1
0x1f69b6147203344049ea381f5dd2008714caedda,279.1137,21.285372,1
0xd4b394c60bb55f80df30dac87b6f92be34739332,254.99422,19.442997,1
0xd28493e737fbcc957f3716143ed6e40f40357b51,213.19151,16.249886,1
0x1938a448d105d26c40a52a1bfe99b8ca7a745ad0,204.81764,15.610245,1
0x0000000000000000000000000000000000000000,191.34544,14.581166,1
0xa5025faba6e70b84f74e9b1113e5f7f4e7f4859f,121.95533,9.280783,1
0xfea2c6d96f0bd4cd4d638bcefa7968146c74df37,111.11345,8.452622,1
0x1d5a1eaf90218e91f2bb32e42b0b02ff39827d16,78.07902,5.9292774,1
0xf204a7552bb25302a70f8695c7d5edbc8e32cb85,68.99339,5.235269,1
0xc32b1345acae345c595d3bbcf62e14e5f3020456,57.085438,4.3256764,1
0x32f042b0b01f10247493a950456f4c4304d46ba5,51.839554,3.924968,1
0x99a7f147a106fc8d0f650175e095a31c198fd94f,45.667606,3.4535217,1
0xb5f756611eddfbd63f4e8d28f2a62a401431c35a,22.126402,1.6553197,1
0xf80a39a8bb160b82ace500e951e4ae61b0eb616e,17.071707,1.2692153,1
0x8ac3da133b4112db01e838ae5038e433c6197336,14.740785,1.0911671,1
0xf37b1a35647e4efc1afec5bb870e0bcbf1ac2ffc,8.279119,0.5975908,1
0x9a9eb7e103230d3baf2bd2ddc7eae69dbb3f77b8,7.6168184,0.5470008,1
0x80c3c8582cc88172bcad6c28489ac5603a0cc0fe,7.020114,0.5014214,1
0x95cbeafa4b2d5fe18eb284e1b767d68d450bf56e,5.4996114,0.3852774,1
0xfa9b57cbe5b7bd63b436dcf205c15222b510ff27,5.159422,0.35929185,1
0xcfc387b2d9bb52200d942752f44a41d658ee82de,3.9010887,0.26317373,1
0xffef32ac831b0cf1ea4bbe8513cb51eb55846a70,3.877505,0.26137227,1
0xad1f0d73b4fb00f3b0e570bc28da92a3831d9030,3.6363995,0.24295536,1
0x19095a519eccd68213b6aa7a80577337d291006e,3.4376986,0.22777753,1
0xd5007b98da278ef9994160e570f94778880126e1,3.3563528,0.2215639,1
0xf66a9122aeee6ec0beb6634ea3fc1dd03664f099,2.995808,0.19402358,1
0xedfdf676443273cb95138caf2ffd4d5b13e72032,2.5919342,0.16317357,1
0xa533574c3199db25bb91184ecc37e254fa08bee3,2.180583,0.13175237,1
0x11784e0732270b41dd7aba1baa266f076b78f085,2.1497836,0.12939976,1
0x12e5de5a9acac024e08c60a1b063c3f17565a523,1.8666358,0.10777143,1
0x88f27da912b34ac3755736dc66bdde4d855a2bf6,1.7993039,0.10262826,1
0xada2c19e3c1919f511b99c013e97bfdf20a4a168,1.7649342,0.10000292,1
0x24937fe4cdc7aa4f407706d7025962c6031238bf,1.6602015,0.09200288,1
0x382ffce2287252f930e1c8dc9328dac5bf282ba1,1.6242472,0.0892565,1
0xe445fd900149019dc58ae0c60e89c35b49c95776,1.6186202,0.08882668,1
0xdc469e27d671ceff9d7464337a34ba18fda17f9a,1.6032109,0.08764964,1
0x0f3aa53329b8550dd2b447e7431f19e8cdba5a1a,1.5631272,0.08458783,1
0x9763d6413141e23a32d1459fe7cfde6a4cddcb36,1.4638537,0.0770048,1
0x429cf888dae41d589d57f6dc685707bec755fe63,1.3642952,0.06939999,1
0x922168749496de39b038516a103154c3e42af0ae,1.257814,0.061266396,1
0x292da97af25d0dec98d02ab8c3dbd4ca124ee234,1.2524139,0.060853902,1
0xeb278acc450e21ae49237969bceae1ca72e1aae5,1.2040695,0.0571611,1
0x7df4f3635e65b88fc6adc0594f6d6968a2ff2703,1.2030919,0.057086423,1
0xbefaeb0aca8793f16eb26cf154caf056d792bf6b,1.1866075,0.05582726,1
0xa2fde9de6e6ebfe068d3ec0b515669817a9c3808,1.1824098,0.055506617,1
0x4f120a2c1f8d179d224f70e98c5d374eb61e7a7e,1.1801097,0.05533093,1
0x342e309f51ea74daef7b2efcf6be88ffeed5ee28,1.1406474,0.052316587,1
0x50e0ac7621922c7dc5f3a880d8e0d3a5c77a8b7c,1.134329,0.05183395,1
0x5952473955fe79b90d8b15d6ca7df96adf473711,1.0791148,0.0476164,1
0xda02a2d6f230d36b57ecf61e84faf7463d007954,1.019928,0.0430954,1
0xe66b31678d6c16e9ebf358268a790b763c133750,1.001854,0.041714806,1
0xf34c809e4a11cf2618a5967e350e3d6843f3f141,0.9898036,0.04079434,1
0xe3246809b7d08f1c7199057e7c4cc4a5f6771568,0.98138326,0.04015115,1
0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0.9458554,0.03743734,1
0xc2e1252c346804e28b62e5223fedde21618c69f2,0.9438045,0.037280682,1
0xff54d9f001d0afca3173e1acd0813255436a5627,0.937285,0.03678269,1
0xb251e457863c4fd8ca6e91aaef29027621ec23bf,0.9341296,0.036541663,1
0x8d52c8430399b2d7d8699131b3630cb4fdbbd227,0.9098187,0.034684666,1
0xaf0ae50cd011e741cdb90f624b5ff0f06fd6ef58,0.88340247,0.032666855,1
0xac1ad68ffa7bf0dfe40d3de0000cb7af1f9ff80d,0.8806372,0.03245563,1
0x64f1c5a6089be7863fd915b98991ec018dc65e6a,0.87801963,0.032255687,1
0x7e628e98b2e2b70d0a69c1de43ae15a43ec38202,0.86930156,0.031589754,1
0x82dee4acb5a49616fdb0e747ea60c579f4f0eef4,0.8521019,0.030275954,1
0xfbeaeff109637f38de8f475b8235296714537b0c,0.84688306,0.029877309,1
0x82ed92f58635f21490602ab9948750cad42ed940,0.8414016,0.029458605,1
0x882babe2ba81efba1311be89e0dd1c0f0703fa02,0.8363859,0.029075481,1
0x1858342850297041f892def608078334207231a9,0.82743496,0.02839176,1
0x1611c227725c5e420ef058275ae772b41775e261,0.8223144,0.028000623,1
0xb85cdd7a35045f181e4486278d86ca702f86fb91,0.77790767,0.024608603,1
0xdb4a3b094fa9b2e3a4d1f26a85d273e389aba012,0.7644813,0.023583027,1
0xff5b5424c6a07f273edb4e2cbe11642ced32682e,0.7302697,0.02096976,1
0xc3e796e4cbb31794855a450b51e9c3b536ef967d,0.7227418,0.02039474,1
0xb7779700916bc125ad891b95ed13acbd9b1a6bac,0.7214473,0.02029586,1
0x7016f7d79f7eb2a8082868620fd0b58077d75dbd,0.7207055,0.020239199,1
0x33269f7100783265cb9abd6fefebd1c265377adc,0.6831117,0.017367586,1
0x6212a43416a4adebdca3fabb34d0eb72400cee7c,0.6828438,0.017347122,1
0xbe83332aededa2cb031b20ac2dd8b57cf8d50500,0.66991764,0.016359752,1
0x94f796fa5cf1a2b0e7e4fed2c940dd63c8b6c57c,0.6697519,0.01634709,1
0x4c000f641304118922cbe01a7f1998ec557c625e,0.6581922,0.015464102,1
0x92e14f6373aa4b017df51fe63fbbe81aae409f7f,0.6567432,0.015353421,1
0x076ae8e2f396396a0790c97ea6dc6e4cf438ad41,0.6422056,0.014242959,1
0xf56192be2f026ececda06e29b8cadae9000e7f3d,0.63683575,0.013832782,1
0x0c5c6332192824525fb78ce0340b418dd5d8a882,0.63271976,0.01351838,1
0x2901e96c5b47d46247610a51716e66cf0138b915,0.6251453,0.012939804,1
0x4d65fc05f9978fdaab0ed44f3bdad9844774c0c6,0.6049703,0.011398728,1
0x69b93df1bd376eea8cb45c918c33369df080f4b1,0.5958545,0.010702418,1
0xd3d93f4385d3df5042f7e0030f8ee42c0392003c,0.5942111,0.010576885,1
0xe8e11f0c3f11104b3af8e9d12d8ac494c012e6db,0.5802617,0.009511357,1
0x69eeb24acddbcfd0b32fd7d143fcc3bfc65620ad,0.57087445,0.008794309,1
0x85289fe116bbe78e2c4d7e76a7cc2e584dfe6455,0.5568954,0.0077265124,1
0xdead90ca153d5751592368f52d267c8a2a8fc939,0.556342,0.007684243,1
0x0056e321d2a63d2516db41f3a9bb193c4910ab9d,0.55452317,0.007545311,1
0xbbd17c37a45a1c2761ba0a086979132c19a70ca3,0.5530675,0.0074341195,1
