address,recon_mse,z_score,is_anomaly_top5pct
0x9a9eb7e103230d3baf2bd2ddc7eae69dbb3f77b8,0.87708366,15.330381,1
0x1938a448d105d26c40a52a1bfe99b8ca7a745ad0,0.8368838,14.57736,1
0x167a9333bf582556f35bd4d16a7e80e191aa6476,0.8181258,14.2259865,1
0xf37b1a35647e4efc1afec5bb870e0bcbf1ac2ffc,0.79042876,13.707167,1
0xf204a7552bb25302a70f8695c7d5edbc8e32cb85,0.788195,13.665324,1
0xb5f756611eddfbd63f4e8d28f2a62a401431c35a,0.7503055,12.95558,1
0x1d5a1eaf90218e91f2bb32e42b0b02ff39827d16,0.71973825,12.382997,1
0xaf0ae50cd011e741cdb90f624b5ff0f06fd6ef58,0.7185502,12.360743,1
0x11784e0732270b41dd7aba1baa266f076b78f085,0.71330506,12.26249,1
0x19095a519eccd68213b6aa7a80577337d291006e,0.6895895,11.818252,1
0xedfdf676443273cb95138caf2ffd4d5b13e72032,0.6436326,10.95739,1
0x0ce15800ebc76a1034d320ad2abcd0e77ba52ece,0.6436045,10.956863,1
0x5952473955fe79b90d8b15d6ca7df96adf473711,0.63470966,10.790246,1
0x82ed92f58635f21490602ab9948750cad42ed940,0.6061194,10.254695,1
0x4c000f641304118922cbe01a7f1998ec557c625e,0.5787858,9.742682,1
0xb251e457863c4fd8ca6e91aaef29027621ec23bf,0.5739954,9.65295,1
0x7016f7d79f7eb2a8082868620fd0b58077d75dbd,0.5507279,9.217104,1
0x88f27da912b34ac3755736dc66bdde4d855a2bf6,0.53676915,8.955629,1
0xcfc387b2d9bb52200d942752f44a41d658ee82de,0.52825224,8.796091,1
0xbe83332aededa2cb031b20ac2dd8b57cf8d50500,0.5186571,8.616355,1
0x0056e321d2a63d2516db41f3a9bb193c4910ab9d,0.51772773,8.598947,1
0xeb278acc450e21ae49237969bceae1ca72e1aae5,0.5173608,8.592073,1
0x69b93df1bd376eea8cb45c918c33369df080f4b1,0.5130943,8.512154,1
0xad1f0d73b4fb00f3b0e570bc28da92a3831d9030,0.50965106,8.447655,1
0xada2c19e3c1919f511b99c013e97bfdf20a4a168,0.50170755,8.298858,1
0xb85cdd7a35045f181e4486278d86ca702f86fb91,0.49362028,8.1473675,1
0xa533574c3199db25bb91184ecc37e254fa08bee3,0.47947755,7.8824463,1
0x591dd13e2d0811d97f6665dd84e3760cb98e0adf,0.4757594,7.812798,1
0xcd5baeeab4dd86067a3164ca7108d46fed91e34f,0.47557038,7.8092575,1
0xac1ad68ffa7bf0dfe40d3de0000cb7af1f9ff80d,0.47448647,7.788954,1
0xffef32ac831b0cf1ea4bbe8513cb51eb55846a70,0.47247708,7.751314,1
0xdb4a3b094fa9b2e3a4d1f26a85d273e389aba012,0.4701352,7.707446,1
0x12e5de5a9acac024e08c60a1b063c3f17565a523,0.45851162,7.4897137,1
0x274f3c32c90517975e29dfc209a23f315c1e5fc7,0.45347622,7.395391,1
0x793016f92558187c6bfce37dbd116a94f4917147,0.44488692,7.2344966,1
0xf550d879517d8ce6f65e1b54dec3ffd3c20ca87c,0.42863455,6.9300585,1
0xbefaeb0aca8793f16eb26cf154caf056d792bf6b,0.42507318,6.863347,1
0xc178956eb42a9bf469a0dc43c03d5a10f246c477,0.42126918,6.7920904,1
0xca1d120af591485c9a6380106c9a40376b1f768f,0.4072814,6.530072,1
0x0c5c6332192824525fb78ce0340b418dd5d8a882,0.40295368,6.4490056,1
0x5f0c5aa1577dd2d4ff736654a5f32b1da958e9f1,0.40142906,6.4204464,1
0xaae0922cf92c1eda7870edb4270daff66dbfe89b,0.39981297,6.390174,1
0xf6f9ce2b2776c65478b495b6efd445aca6385538,0.39689896,6.335589,1
0x2550329ea172a7130785f412c7993ef0e6dc5828,0.38974452,6.2015724,1
0xe3246809b7d08f1c7199057e7c4cc4a5f6771568,0.38173413,6.0515223,1
0x758ff079006b5928bc8f385b27817956d8a4afd9,0.37883303,5.997179,1
0xf4177d27f27461f8f3a8a1415651e24ea105eff6,0.3735851,5.898875,1
0xc1b2cc8f63a3994b8bcfcca95e053bd5f69a24ab,0.37304017,5.8886676,1
0xe0069ff4d89f28a5edb5b93a470308bc37fb635e,0.3718263,5.865929,1
0xff54d9f001d0afca3173e1acd0813255436a5627,0.36972195,5.826511,1
0xc3e796e4cbb31794855a450b51e9c3b536ef967d,0.35923168,5.6300077,1
0x33269f7100783265cb9abd6fefebd1c265377adc,0.35651067,5.5790377,1
0x3ac7b770c5a19f2c329119a055014e64261e69dd,0.35123652,5.4802427,1
0xff5b5424c6a07f273edb4e2cbe11642ced32682e,0.34901574,5.4386435,1
0xc77bb2de408f74f9a4ed2330c743ad8ea31b92d1,0.33971965,5.2645097,1
0xbbd17c37a45a1c2761ba0a086979132c19a70ca3,0.32822058,5.0491095,1
0x64f1c5a6089be7863fd915b98991ec018dc65e6a,0.3282118,5.0489454,1
0xc6292dd3a3e58bc5be6256104d26f4fab3b994b6,0.32818776,5.048495,1
0x1d270fc4b0ace112b4ad59bbc08481f49cae0fa2,0.32538933,4.9960747,1
0x562680a4dc50ed2f14d75bf31f494cfe0b8d10a1,0.3186123,4.8691278,1
0x95cbeafa4b2d5fe18eb284e1b767d68d450bf56e,0.30378854,4.59145,1
0xe45d781e1523eb449f2f443efe14fb5737d9dced,0.3030972,4.5785,1
0x5a98d33a65959c29cc48776dfe5bdf1db259e303,0.30189946,4.556064,1
