address,recon_mse,z_score,is_anomaly_top5pct
0x167a9333bf582556f35bd4d16a7e80e191aa6476,980.4564,73.61058,1
0x0ce15800ebc76a1034d320ad2abcd0e77ba52ece,293.95917,22.043434,1
0x1f69b6147203344049ea381f5dd2008714caedda,279.1661,20.932234,1
0xd28493e737fbcc957f3716143ed6e40f40357b51,273.29932,20.491543,1
0xd4b394c60bb55f80df30dac87b6f92be34739332,250.0819,18.747536,1
0x0000000000000000000000000000000000000000,246.65994,18.490492,1
0x1938a448d105d26c40a52a1bfe99b8ca7a745ad0,204.37564,15.314251,1
0xa5025faba6e70b84f74e9b1113e5f7f4e7f4859f,120.47728,9.0121155,1
0xfea2c6d96f0bd4cd4d638bcefa7968146c74df37,110.6677,8.275256,1
0x1d5a1eaf90218e91f2bb32e42b0b02ff39827d16,77.889534,5.8130813,1
0xf204a7552bb25302a70f8695c7d5edbc8e32cb85,69.010864,5.146148,1
0xc32b1345acae345c595d3bbcf62e14e5f3020456,55.41328,4.124748,1
0x32f042b0b01f10247493a950456f4c4304d46ba5,49.617496,3.6893902,1
0x99a7f147a106fc8d0f650175e095a31c198fd94f,45.693703,3.3946493,1
0xb5f756611eddfbd63f4e8d28f2a62a401431c35a,22.105574,1.6227958,1
0xf80a39a8bb160b82ace500e951e4ae61b0eb616e,16.925701,1.233703,1
0x8ac3da133b4112db01e838ae5038e433c6197336,14.720203,1.0680342,1
0xf37b1a35647e4efc1afec5bb870e0bcbf1ac2ffc,8.226684,0.5802649,1
0x9a9eb7e103230d3baf2bd2ddc7eae69dbb3f77b8,7.58768,0.5322653,1
0x80c3c8582cc88172bcad6c28489ac5603a0cc0fe,6.890293,0.4798802,1
0x95cbeafa4b2d5fe18eb284e1b767d68d450bf56e,5.553115,0.3794363,1
0xfa9b57cbe5b7bd63b436dcf205c15222b510ff27,4.891876,0.3297665,1
0xffef32ac831b0cf1ea4bbe8513cb51eb55846a70,3.8690546,0.25293592,1
0xcfc387b2d9bb52200d942752f44a41d658ee82de,3.8466988,0.25125661,1
0xad1f0d73b4fb00f3b0e570bc28da92a3831d9030,3.617751,0.23405892,1
0x19095a519eccd68213b6aa7a80577337d291006e,3.3995101,0.21766546,1
0xd5007b98da278ef9994160e570f94778880126e1,3.0902097,0.19443196,1
0xf66a9122aeee6ec0beb6634ea3fc1dd03664f099,3.013344,0.1886581,1
0xedfdf676443273cb95138caf2ffd4d5b13e72032,2.6436622,0.16088895,1
0xa533574c3199db25bb91184ecc37e254fa08bee3,2.4499683,0.14633939,1
0xdc469e27d671ceff9d7464337a34ba18fda17f9a,2.4340804,0.14514595,1
0x382ffce2287252f930e1c8dc9328dac5bf282ba1,2.375347,0.1407341,1
0x11784e0732270b41dd7aba1baa266f076b78f085,2.2233813,0.12931901,1
0x9763d6413141e23a32d1459fe7cfde6a4cddcb36,1.9170065,0.106305264,1
0x12e5de5a9acac024e08c60a1b063c3f17565a523,1.8469298,0.10104136,1
0x88f27da912b34ac3755736dc66bdde4d855a2bf6,1.7839086,0.09630744,1
0xada2c19e3c1919f511b99c013e97bfdf20a4a168,1.7651201,0.094896115,1
0x429cf888dae41d589d57f6dc685707bec755fe63,1.6488793,0.08616454,1
0xe445fd900149019dc58ae0c60e89c35b49c95776,1.6458529,0.0859372,1
0x922168749496de39b038516a103154c3e42af0ae,1.5601654,0.07950068,1
0x7df4f3635e65b88fc6adc0594f6d6968a2ff2703,1.5456839,0.078412876,1
0x4f120a2c1f8d179d224f70e98c5d374eb61e7a7e,1.4970243,0.07475775,1
0x292da97af25d0dec98d02ab8c3dbd4ca124ee234,1.4933089,0.07447866,1
0x24937fe4cdc7aa4f407706d7025962c6031238bf,1.4619894,0.07212605,1
0x342e309f51ea74daef7b2efcf6be88ffeed5ee28,1.4547215,0.07158011,1
0x50e0ac7621922c7dc5f3a880d8e0d3a5c77a8b7c,1.4544566,0.07156022,1
0xa2fde9de6e6ebfe068d3ec0b515669817a9c3808,1.3701816,0.06522979,1
0x0f3aa53329b8550dd2b447e7431f19e8cdba5a1a,1.3550091,0.06409009,1
0xfbeaeff109637f38de8f475b8235296714537b0c,1.3541827,0.06402802,1
0x882babe2ba81efba1311be89e0dd1c0f0703fa02,1.351015,0.06379007,1
0x82dee4acb5a49616fdb0e747ea60c579f4f0eef4,1.3342426,0.06253018,1
0xbefaeb0aca8793f16eb26cf154caf056d792bf6b,1.2568116,0.056713857,1
0xda02a2d6f230d36b57ecf61e84faf7463d007954,1.2451683,0.055839255,1
0xe66b31678d6c16e9ebf358268a790b763c133750,1.2368351,0.055213295,1
0xc2e1252c346804e28b62e5223fedde21618c69f2,1.2177619,0.053780586,1
0xeb278acc450e21ae49237969bceae1ca72e1aae5,1.2133063,0.053445898,1
0x8d52c8430399b2d7d8699131b3630cb4fdbbd227,1.1794505,0.050902776,1
0x5952473955fe79b90d8b15d6ca7df96adf473711,1.1026905,0.045136843,1
0xff54d9f001d0afca3173e1acd0813255436a5627,1.0891706,0.04412128,1
0x22f9dcf4647084d6c31b2765f6910cd85c178c18,1.0854065,0.043838542,1
0x7e628e98b2e2b70d0a69c1de43ae15a43ec38202,1.0559139,0.041623164,1
0x64f1c5a6089be7863fd915b98991ec018dc65e6a,1.0502559,0.041198153,1
0xe3246809b7d08f1c7199057e7c4cc4a5f6771568,1.0162746,0.038645603,1
0xf34c809e4a11cf2618a5967e350e3d6843f3f141,1.0134017,0.038429804,1
0x6212a43416a4adebdca3fabb34d0eb72400cee7c,0.9328936,0.032382328,1
0xb251e457863c4fd8ca6e91aaef29027621ec23bf,0.9244773,0.031750128,1
0xac1ad68ffa7bf0dfe40d3de0000cb7af1f9ff80d,0.9174587,0.031222919,1
0x94f796fa5cf1a2b0e7e4fed2c940dd63c8b6c57c,0.8912729,0.029255938,1
0xaf0ae50cd011e741cdb90f624b5ff0f06fd6ef58,0.8758114,0.028094526,1
0xf56192be2f026ececda06e29b8cadae9000e7f3d,0.8605418,0.026947532,1
0xb7779700916bc125ad891b95ed13acbd9b1a6bac,0.8600758,0.026912523,1
0x076ae8e2f396396a0790c97ea6dc6e4cf438ad41,0.85964936,0.026880493,1
